subject,exp_org,exp_rev,image,label,category
10,catlike animal with bigger body,catlike animal with bigger body,lion6.jpg,Lion,Natural
10,a catlike animal with bigger body,a catlike animal with bigger body,lion7.jpg,Lion,Natural
10,a catlike creature with bigger body,a catlike creature with bigger body,lion8.jpg,Lion,Natural
11,"a giant animal, king of the forest","a giant animal, king of the forest",lion1.jpg,Lion,Natural
11,"this is a giant and fierce animal, the king of the forest","this is a giant and fierce animal, the king of the forest",lion2.jpg,Lion,Natural
11,"a giant animal, king of the forest","a giant animal, king of the forest",lion3.jpg,Lion,Natural
11,"an animal, king of the forest","an animal, king of the forest",lion4.jpg,Lion,Natural
11,they like to live together in the grassland,they like to live together in the grassland,lion5.jpg,Lion,Natural
11,"an animal, king of the forest","an animal, king of the forest",lion6.jpg,Lion,Natural
11,"a kind of animal with fur, king of the forest","a kind of animal with fur, king of the forest",lion7.jpg,Lion,Natural
11,"great animal, king of the forest","great animal, king of the forest",lion8.jpg,Lion,Natural
12,"yellow, animal, dangerous","yellow, animal, dangerous",lion1.jpg,Lion,Natural
12,yellow dangerous animal,yellow dangerous animal,lion2.jpg,Lion,Natural
12,"yellow animal, dangerous","yellow animal, dangerous",lion3.jpg,Lion,Natural
12,"yellow, dangerous animal","yellow, dangerous animal",lion4.jpg,Lion,Natural
12,"yellow, dangerous animal","yellow, dangerous animal",lion5.jpg,Lion,Natural
12,"yellow animal, dangerous","yellow animal, dangerous",lion6.jpg,Lion,Natural
12,yellow dangerous animal,yellow dangerous animal,lion7.jpg,Lion,Natural
12,yellow dangerous animal,yellow dangerous animal,lion8.jpg,Lion,Natural
13,"bigger than cat, the king of forest","bigger than cat, the king of forest",lion1.jpg,Lion,Natural
13,"animal, eat meat, bigger than cat","animal, eat meat, bigger than cat",lion2.jpg,Lion,Natural
13,"animal, king in the forest, bigger than cat","animal, king in the forest, bigger than cat",lion3.jpg,Lion,Natural
13,"bigger than cat, king","bigger than cat, king",lion4.jpg,Lion,Natural
13,"eat meat, bigger than cats, king","eat meat, bigger than cats, king",lion5.jpg,Lion,Natural
13,"animal, king in the forest","animal, king in the forest",lion6.jpg,Lion,Natural
13,"animal, eat meat, bigger than cat, the king in the forest","animal, eat meat, bigger than cat, the king in the forest",lion7.jpg,Lion,Natural
13,"animal, eat meat, bigger than cats, the king in the forest","animal, eat meat, bigger than cats, the king in the forest",lion8.jpg,Lion,Natural
14,long neck hair. fierce,long neck hair. fierce,lion1.jpg,Lion,Natural
14,long neck hair. fierce,long neck hair. fierce,lion2.jpg,Lion,Natural
14,in a forest. long neck hair,in a forest. long neck hair,lion3.jpg,Lion,Natural
14,locked in a zoo. long neck hair,locked in a zoo. long neck hair,lion4.jpg,Lion,Natural
14,group living. fierce teeth,group living. fierce teeth,lion5.jpg,Lion,Natural
14,long neck hair. asleep on a forest land,long neck hair. asleep on a forest land,lion6.jpg,Lion,Natural
14,lives in a desert. fierce teeth,lives in a desert. fierce teeth,lion7.jpg,Lion,Natural
14,in a forest. fierce,in a forest. fierce,lion8.jpg,Lion,Natural
15,it is an animal with long brown fur around its neck. it has four legs,it is an animal with long brown fur around its neck. it has four legs,lion1.jpg,Lion,Natural
15,"a kind of animal, male and female are different in their hair","a kind of animal, male and female are different in their hair",lion2.jpg,Lion,Natural
15,it is an animal with brown fur. it has long hair around neck,it is an animal with brown fur. it has long hair around neck,lion3.jpg,Lion,Natural
15,it is brown and has long hair around neck,it is brown and has long hair around neck,lion4.jpg,Lion,Natural
15,it has four legs and a tail ,it has four legs and a tail ,lion5.jpg,Lion,Natural
15,it has long yellow hair around neck and four legs,it has long yellow hair around neck and four legs,lion6.jpg,Lion,Natural
15,it is brown with big mouth and fur,it is brown with big mouth and fur,lion7.jpg,Lion,Natural
15,"it has long hair around neck, brown","it has long hair around neck, brown",lion8.jpg,Lion,Natural
16,"lying on ground, 4 legs, hair around head, eyes and big nose","lying on ground, four legs, hair around head, eyes and big nose",lion1.jpg,Lion,Natural
16,"hair around head, ears and eyes on head","hair around head, ears and eyes on head",lion2.jpg,Lion,Natural
16,"claws, hair around head, ears and eyes","claws, hair around head, ears and eyes",lion3.jpg,Lion,Natural
16,"hair around head, eyes, big nose, 4 legs","hair around head, eyes, big nose, four legs",lion4.jpg,Lion,Natural
16,"in groups, have fangs, fur, 4 legs","in groups, have fangs, fur, four legs",lion5.jpg,Lion,Natural
